query,intent
"Hello, Brand information?",product_information
how do i reimburse me!,refund_status
i want to refund amount incorrect?,refund_status
can i refund inquiry ASAP,refund_status
"Hello, Dissatisfied customer thanks",complaint
i would like to speak to representative ASAP,general_inquiry
i would like to money deducted but order failed.,payment_issues
I want to Weekend delivery? thank you,shipping_inquiry
"Excuse me, Standard shipping",shipping_inquiry
"Can I Item doesn't fit, return please right away",return_exchange
"Excuse me, Customer support please",general_inquiry
"excuse me, can i cancel my order?.",order_cancellation
would you refund inquiry urgently,refund_status
i want to shipping zones,shipping_inquiry
"hi, can i swap this? ASAP",return_exchange
would you new arrivals please,product_information
"Hi, Refund and return!",return_exchange
i need to waiting for refund thank you,refund_status
i want to product specifications?,product_information
would you product dimensions urgently,product_information
"excuse me, product specifications now",product_information
"hey, hello right away",general_inquiry
I would like to Account suspended.,account_issues
"hi, refund amount incorrect!",refund_status
Refund and return,return_exchange
would you delete my account urgently,account_issues
i would like to i no longer want this order?,order_cancellation
"hey, i want to revoke my order immediately",order_cancellation
Is it too late to cancel?,order_cancellation
How do I My payment didn't go through immediately,payment_issues
"Excuse me, What's the status of my order??",order_status
Exchange for different size urgently,return_exchange
Account suspended,account_issues
I want to I have a question?,general_inquiry
"can i wrong order, please cancel now",order_cancellation
could you free shipping??,shipping_inquiry
"excuse me, weekend delivery? thanks",shipping_inquiry
Could you Change shipping address ASAP,shipping_inquiry
"hi, first time customer right away",general_inquiry
how do i my card isn't working!,payment_issues
"Hello, Please process a cancellation please",order_cancellation
can i expected delivery date?.,order_status
i would like to two factor authentication issue right away,account_issues
would you reimburse me!,refund_status
could you refund not received urgently,refund_status
"Excuse me, Very disappointed with the service right away",complaint
i want to human agent please thanks,general_inquiry
is it possible to refund processing time immediately,refund_status
"please, quality issue return?",return_exchange
I want to I'm frustrated immediately,complaint
"hello, when will i receive my order? thanks",order_status
Can I cancel my order?,order_cancellation
Can I Missing items in my order right away,complaint
Can I Is my package lost? thank you,order_status
Is it possible to When is refund processed?,refund_status
"excuse me, is this compatible with...? now",product_information
"please, when does my order arrive??",order_status
I would like to Item availability!,product_information
i want to shipment status thank you,order_status
Product is defective immediately,complaint
can i where is my order?!,order_status
Would you I can't log in now,account_issues
i want to change password thank you,account_issues
could you i want to cancel the order i just placed thanks,order_cancellation
"hey, ground shipping ASAP",shipping_inquiry
i want to my payment didn't go through right away,payment_issues
would you where is my package? immediately,order_status
is it possible to is this item available? thanks,product_information
"hello, has my package been dispatched? ASAP",order_status
I would like to I demand compensation.,complaint
how do i good afternoon.,general_inquiry
"please, i'm waiting for my order?",order_status
"excuse me, terrible customer service thanks",complaint
Material information,product_information
"Hey, Card not accepted please",payment_issues
how do i has my package been dispatched? urgently,order_status
Expected delivery date? thank you,order_status
i want to initiate return,return_exchange
"hey, exchange policy?",return_exchange
"Hi, Standard shipping ASAP",shipping_inquiry
"hello, has my order shipped?",order_status
"please, can't pay for my order ASAP",payment_issues
how do i update account information urgently,account_issues
Could you I need help thanks,general_inquiry
"Hello, I need to exchange this now",return_exchange
"hey, can i swap this? right away",return_exchange
"please, quick question thank you",general_inquiry
"hello, exchange policy urgently",return_exchange
could you shipment status please,order_status
i need to shipment status!,order_status
is it possible to account hacked,account_issues
could you product dimensions now,product_information
"hi, please void my order!",order_cancellation
i want to information needed!,general_inquiry
